"type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-26,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,5922340,0,124,0,0,6.41144,128,[124 64 7 0 -1 -10 1 -16 3 -21 3 -26 2 -30 1 -33 -1 -34 -3 -31 -5 -31 -7 -29 -7 -25 -5 -22 -4 -17 -1 -13 2 -8 6 -4 9 0 12 4 14 7 16 9 17 11 17 13 17 14 16 14 13 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 12 11 15 11 17 11 18 10 19 10 19 9 18 7 16 5 13 2 10 -1 7 -5 4 -8 0 -13 -2 -17 -4 -21 -5 -25 -4 -28 -4 -33 -2 -33 0 -33 2 -31 4 -28 5 -24 5 -20 4 -16 2 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-21,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,5922823,0,124,0,0,6.45154,128,[124 64 7 0 -8 -6 -10 -11 -12 -15 -15 -18 -18 -19 -21 -20 -23 -20 -22 -16 -23 -15 -22 -13 -20 -12 -17 -10 -13 -9 -9 -8 -4 -7 1 -7 5 -6 9 -6 13 -6 15 -6 17 -5 18 -5 18 -3 18 -2 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 16 2 18 3 18 4 19 5 18 5 17 5 14 5 12 5 8 4 4 4 -1 5 -5 5 -9 6 -13 8 -16 10 -18 13 -19 15 -21 19 -20 21 -18 22 -16 22 -14 21 -11 19 -9 15 -7 10 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-27,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,5923146,0,128,0,0,6.4926,128,[-128 -128 7 0 0 -11 4 -17 6 -22 8 -28 8 -32 7 -36 4 -38 2 -35 0 -34 -2 -32 -3 -29 -2 -24 -1 -20 2 -14 4 -8 7 -2 10 3 12 7 14 10 16 13 17 16 16 17 16 18 14 19 11 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 14 11 18 10 20 10 22 9 22 8 22 7 21 6 19 3 15 1 11 -2 8 -5 3 -9 -1 -14 -4 -18 -7 -22 -8 -27 -8 -29 -7 -36 -7 -37 -5 -37 -2 -35 0 -31 2 -28 3 -22 3 -17 0 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-20,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6047310,0,133,0,0,6.53285,128,[-123 -48 7 0 -1 3 -2 4 -3 5 -4 7 -4 8 -4 9 -3 10 -3 10 -2 10 -2 10 -1 9 -1 8 -1 6 -1 5 -2 3 -2 1 -3 0 -3 -2 -4 -3 -4 -4 -5 -5 -4 -6 -4 -6 -4 -7 -3 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -7 -3 -7 -3 -8 -2 -8 -2 -8 -2 -7 -2 -6 -1 -5 0 -4 0 -3 1 -1 2 0 3 1 4 2 5 3 6 3 7 3 8 3 10 3 10 3 10 2 10 1 9 0 8 0 6 0 4 0 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-21,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6048087,0,113,0,0,6.56937,128,[113 -112 6 0 7 -6 12 -6 18 -8 21 -10 24 -12 26 -15 27 -17 24 -18 23 -19 22 -20 19 -19 17 -17 14 -14 12 -10 9 -6 7 -1 4 4 3 8 2 12 0 15 -1 17 -3 19 -5 20 -6 20 -9 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 18 -7 19 -8 19 -9 19 -9 18 -9 16 -9 15 -9 12 -8 8 -7 3 -6 -1 -5 -6 -5 -11 -6 -15 -7 -19 -9 -22 -11 -24 -13 -26 -17 -28 -19 -27 -20 -25 -21 -23 -19 -20 -17 -17 -14 -13 -9 -11 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-21,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6469270,0,92,0,0,6.84994,128,[92 64 5 0 1 8 0 13 0 17 0 22 1 25 3 27 5 28 7 25 7 24 8 22 7 20 6 17 4 14 2 10 -2 7 -5 3 -8 0 -11 -3 -14 -5 -16 -7 -17 -8 -17 -9 -17 -11 -15 -11 -14 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -9 -13 -12 -13 -14 -13 -15 -13 -15 -12 -15 -11 -14 -9 -13 -7 -11 -4 -9 -1 -7 2 -4 6 -2 11 0 14 0 18 0 21 0 23 -2 27 -4 28 -6 27 -8 25 -9 22 -9 19 -9 15 -7 11 -5 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-27,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6469549,0,128,0,0,6.88147,128,[-128 -128 7 0 12 -8 21 -7 31 -9 36 -11 42 -14 46 -18 48 -22 44 -23 43 -26 39 -27 35 -26 31 -23 25 -18 23 -13 16 -6 11 1 6 7 2 14 -2 20 -5 24 -8 27 -11 31 -14 31 -17 30 -20 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 30 -10 30 -13 32 -14 30 -15 30 -15 26 -15 23 -14 18 -12 12 -11 6 -9 -2 -7 -10 -7 -17 -8 -25 -9 -30 -11 -37 -14 -39 -18 -43 -23 -46 -26 -46 -29 -43 -30 -40 -29 -35 -26 -29 -21 -23 -15 -17 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-27,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6469772,0,128,0,0,6.92557,128,[-128 -128 7 0 8 -6 14 -5 21 -7 24 -8 28 -10 31 -13 33 -15 29 -16 29 -18 26 -19 23 -18 21 -16 17 -13 15 -10 11 -5 8 0 4 5 2 9 -1 13 -3 16 -5 18 -7 21 -9 21 -11 21 -13 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 21 -7 20 -9 22 -10 20 -10 20 -10 18 -10 16 -10 12 -8 8 -8 3 -6 -2 -6 -6 -6 -12 -6 -17 -6 -21 -9 -25 -10 -27 -13 -29 -16 -32 -18 -31 -20 -30 -20 -27 -20 -24 -18 -19 -15 -15 -10 -12 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-21,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6470035,0,92,0,0,6.9686,128,[92 64 5 0 -8 -5 -10 -9 -14 -13 -17 -16 -20 -17 -23 -17 -25 -17 -24 -14 -24 -12 -23 -10 -20 -9 -17 -8 -13 -7 -8 -7 -3 -7 2 -6 6 -6 10 -7 13 -7 15 -7 17 -6 18 -6 18 -5 18 -3 16 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -4 16 -3 18 -2 19 -1 19 0 19 0 18 1 16 1 13 1 9 2 5 3 1 4 -3 5 -7 7 -10 10 -13 12 -14 15 -16 18 -16 22 -15 23 -14 25 -12 24 -9 23 -7 20 -5 15 -5 10 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-26,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6471978,0,133,0,0,7.00948,128,[-123 -48 7 0 6 8 8 14 11 19 14 24 18 26 21 28 24 27 23 24 24 22 23 19 20 17 17 14 12 11 7 10 1 8 -5 6 -10 4 -15 3 -19 2 -22 2 -24 0 -25 -1 -25 -3 -24 -4 -22 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 -1 -21 -3 -23 -5 -24 -6 -24 -7 -23 -8 -22 -7 -20 -7 -16 -7 -12 -6 -7 -6 -1 -6 5 -7 10 -8 15 -9 19 -12 21 -14 24 -18 26 -22 26 -25 24 -27 21 -27 18 -26 15 -23 11 -18 9 -13 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-21,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6474314,0,113,0,0,7.05107,128,[113 -112 6 0 3 8 2 14 2 19 3 24 4 27 6 30 9 31 10 28 11 27 12 25 11 23 10 20 8 17 5 14 1 10 -2 5 -6 2 -10 -1 -13 -3 -15 -6 -17 -8 -18 -10 -18 -12 -17 -13 -16 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 -6 -20 -8 -20 -9 -20 -11 -18 -11 -17 -10 -15 -10 -12 -10 -8 -8 -4 -7 0 -6 5 -5 10 -4 15 -3 18 -4 21 -5 24 -7 26 -9 30 -12 29 -14 28 -15 25 -16 22 -16 18 -14 14 -12 10 -7 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6883444,0,133,0,0,7.2641,128,[-123 -48 7 0 2 -10 0 -16 -2 -22 -4 -25 -4 -30 -6 -32 -6 -34 -6 -31 -5 -31 -5 -30 -4 -27 -3 -24 -2 -19 -1 -14 -1 -9 -1 -3 -3 1 -5 6 -7 9 -10 11 -13 12 -16 12 -18 11 -20 8 -20 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 8 -20 5 -21 4 -21 1 -21 0 -19 -1 -17 -2 -14 -2 -10 -1 -6 1 -3 4 2 7 5 10 9 14 11 17 14 20 15 22 17 23 19 26 20 26 19 26 19 24 18 22 16 17 13 12 11 7 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6930863,0,80,0,0,7.31113,128,[80 -128 4 0 8 -6 10 -12 12 -18 14 -22 15 -26 16 -29 17 -30 15 -27 15 -26 14 -25 13 -22 12 -18 9 -14 6 -9 2 -5 -2 -1 -6 2 -11 3 -14 4 -18 4 -20 2 -22 0 -22 -3 -21 -5 -19 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -7 -18 -10 -18 -13 -17 -15 -16 -16 -14 -16 -12 -15 -10 -13 -8 -10 -6 -6 -6 -2 -5 3 -4 8 -4 13 -4 18 -4 22 -5 25 -4 28 -4 33 -4 33 -3 33 -3 31 -2 28 -1 24 1 19 2 13 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6934598,0,92,0,0,7.34427,128,[92 64 5 0 5 7 11 9 17 11 21 11 25 13 27 14 30 14 28 13 28 13 26 14 23 13 21 12 16 11 13 9 8 6 4 2 1 -1 -2 -5 -3 -9 -4 -13 -4 -16 -2 -19 1 -20 4 -21 7 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -20 6 -20 8 -19 9 -18 10 -16 10 -14 9 -12 6 -9 3 -7 -1 -5 -5 -4 -10 -2 -15 -1 -18 -1 -22 -1 -26 -1 -28 0 -30 0 -34 0 -34 1 -33 1 -31 1 -28 2 -24 2 -18 3 -12 3 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,6935854,0,128,0,0,7.38398,128,[-128 -128 7 0 9 0 14 -3 19 -6 23 -8 26 -11 29 -12 31 -13 28 -12 28 -12 28 -11 26 -9 23 -8 19 -6 15 -4 10 -3 4 -2 -1 -2 -5 -3 -9 -4 -12 -7 -14 -9 -15 -12 -14 -15 -12 -17 -10 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -16 -11 -18 -9 -19 -7 -19 -6 -19 -4 -17 -3 -14 -3 -11 -3 -7 -4 -3 -6 1 -8 5 -11 9 -13 13 -15 16 -17 19 -19 20 -19 22 -22 25 -22 26 -21 25 -19 24 -17 21 -14 19 -10 16 -6 12 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-21,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,7930513,0,80,0,0,8.31114,128,[80 -128 4 0 -1 8 -5 13 -7 18 -8 22 -8 26 -8 29 -6 31 -4 29 -2 28 -1 26 0 24 0 20 -1 16 -3 11 -4 6 -6 1 -8 -3 -10 -7 -11 -10 -12 -13 -13 -16 -12 -17 -12 -18 -10 -19 -8 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -12 -12 -15 -12 -17 -12 -18 -11 -19 -10 -18 -9 -17 -8 -15 -5 -13 -3 -10 0 -7 3 -4 7 0 11 2 15 4 19 5 22 5 25 4 29 3 30 2 30 -1 29 -2 26 -4 22 -4 17 -3 13 -2 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,8088749,0,196,0,0,8.46945,128,[-60 -64 11 0 5 7 11 9 17 11 21 12 25 13 27 14 29 14 27 14 26 13 25 13 22 12 19 11 15 10 11 8 7 4 2 0 -1 -3 -2 -8 -3 -12 -4 -15 -3 -18 -1 -20 2 -21 5 -20 8 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -19 4 -20 6 -20 8 -19 9 -18 9 -16 9 -13 7 -11 4 -9 1 -6 -4 -4 -8 -3 -13 -2 -17 -1 -21 0 -25 0 -27 1 -30 1 -33 1 -33 2 -33 2 -31 2 -28 3 -23 3 -18 4 -12 4 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-24,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,9921187,0,80,0,0,10.3019,128,[80 -128 4 0 6 7 12 8 18 9 22 10 26 12 28 12 30 12 28 11 27 11 26 11 23 11 19 9 15 8 11 6 6 3 2 0 -1 -4 -4 -8 -5 -12 -5 -15 -5 -18 -3 -20 -1 -21 3 -21 6 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -19 5 -19 7 -20 9 -18 10 -18 11 -15 10 -13 8 -11 5 -8 2 -6 -3 -4 -7 -3 -12 -2 -16 -1 -20 0 -25 0 -26 1 -30 1 -33 1 -33 2 -33 2 -30 2 -29 3 -23 4 -18 4 -12 5 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,24919431,0,116,0,0,25.3001,128,[116 -64 6 0 21 23 24 25 25 25 26 25 25 24 24 23 22 21 17 16 14 12 10 9 6 4 2 0 -1 -5 -3 -11 -5 -15 -5 -18 -5 -21 -4 -23 -2 -25 0 -25 2 -24 4 -22 6 -19 8 -15 8 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -14 12 -11 11 -9 9 -7 6 -5 3 -4 -2 -4 -6 -4 -10 -5 -15 -6 -20 -7 -23 -9 -26 -11 -27 -12 -28 -12 -28 -13 -27 -12 -26 -11 -25 -10 -21 -7 -17 -5 -13 -1 -7 3 -1 6 4 10 10 13 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,24924963,0,128,0,0,25.3334,128,[-128 -128 7 0 -11 -29 -12 -31 -13 -32 -13 -32 -13 -31 -12 -28 -10 -25 -9 -19 -7 -14 -5 -9 -4 -3 -3 2 -2 8 -3 13 -4 17 -5 20 -7 21 -9 21 -11 21 -12 18 -13 15 -13 12 -12 8 -10 5 -7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 10 -17 7 -17 5 -15 3 -13 2 -9 2 -6 2 -2 3 3 4 7 6 11 9 14 12 17 15 19 17 20 17 20 18 20 18 19 17 20 16 17 14 14 10 12 6 8 0 4 -5 0 -11 -3 -15 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,24926099,0,133,0,0,25.3743,128,[-123 -48 7 0 -29 -10 -32 -11 -32 -11 -33 -11 -32 -10 -30 -10 -27 -9 -21 -7 -18 -6 -13 -4 -8 -2 -4 1 1 4 5 7 9 11 9 13 10 16 11 18 9 20 7 21 5 20 2 19 -1 17 -3 14 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 16 -3 15 -4 12 -4 10 -2 7 -1 4 2 2 6 -1 9 -3 13 -4 18 -5 21 -5 24 -5 26 -5 27 -5 26 -6 26 -5 24 -5 23 -6 20 -6 15 -6 9 -6 3 -6 -2 -7 -9 -7 -15 -8 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,24928411,0,380,0,0,25.4144,128,[124 65 23 0 18 -23 20 -26 21 -27 21 -27 20 -26 19 -25 17 -22 12 -17 9 -13 6 -10 2 -6 -3 -2 -7 1 -12 4 -16 5 -18 5 -21 4 -23 2 -24 1 -23 -1 -21 -4 -19 -6 -15 -7 -12 -7 -7 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -8 -15 -10 -12 -10 -10 -9 -8 -8 -6 -5 -4 -2 -3 2 -3 7 -3 12 -3 16 -3 20 -5 23 -6 25 -6 27 -6 27 -6 26 -6 24 -4 25 -3 21 -2 17 1 12 3 6 6 1 9 -5 12 -11 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,24995215,0,408,0,0,25.4554,128,[-104 1 25 0 -27 -18 -29 -19 -31 -20 -31 -19 -31 -18 -29 -17 -26 -15 -20 -11 -16 -9 -11 -6 -7 -3 -3 1 2 5 5 10 8 14 9 16 9 19 9 21 7 22 5 23 3 22 -1 20 -3 16 -5 13 -5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 15 -12 13 -12 11 -11 8 -9 6 -6 4 -2 3 2 2 7 1 12 2 17 3 21 4 24 5 26 6 27 5 28 5 27 5 26 4 26 4 22 2 18 0 13 -2 7 -4 1 -7 -6 -9 -11 -12 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25035319,0,80,0,0,25.4947,128,[80 -128 4 0 -26 -20 -28 -21 -30 -23 -30 -22 -29 -21 -28 -20 -24 -17 -19 -13 -15 -10 -10 -6 -6 -3 -2 2 2 6 5 12 6 16 7 19 6 21 5 23 3 24 1 24 -2 22 -4 20 -5 16 -6 11 -6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 17 -11 14 -11 12 -10 10 -8 8 -6 5 -2 4 2 3 8 2 12 2 17 3 21 4 25 5 27 5 28 5 29 5 27 5 27 4 26 4 23 2 18 0 13 -2 7 -4 0 -8 -6 -10 -12 -13 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25036295,0,80,0,0,25.5343,128,[80 -128 4 0 -8 -32 -9 -34 -10 -36 -10 -36 -10 -35 -9 -33 -8 -29 -7 -22 -6 -17 -4 -12 -4 -6 -3 0 -3 6 -4 12 -6 17 -7 19 -9 21 -11 21 -14 21 -15 19 -16 16 -16 13 -15 9 -13 5 -10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 8 -18 5 -17 3 -15 2 -11 1 -8 1 -4 2 0 4 4 6 9 9 12 13 15 16 17 19 18 21 19 22 19 22 18 21 18 20 18 19 17 16 14 11 11 7 8 1 4 -5 1 -12 -1 -17 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25040609,0,124,0,0,25.5749,128,[124 64 7 0 -30 5 -31 6 -33 6 -32 6 -31 6 -29 6 -26 5 -19 4 -15 3 -9 2 -4 2 2 2 8 3 13 4 17 6 18 7 19 9 19 11 18 13 16 14 13 14 9 13 6 12 2 9 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 16 4 16 2 16 1 14 0 12 0 9 1 6 2 1 4 -2 8 -6 11 -10 14 -12 17 -14 19 -16 20 -17 21 -17 20 -17 20 -17 19 -17 16 -15 12 -13 7 -11 2 -8 -4 -6 -10 -2 -15 -1 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25041052,0,128,0,0,25.6135,128,[-128 -128 7 0 -23 -24 -25 -26 -26 -27 -26 -27 -26 -26 -24 -24 -22 -22 -17 -17 -14 -13 -10 -9 -7 -5 -4 0 0 6 2 11 3 15 3 19 3 21 1 23 -1 24 -3 24 -6 22 -7 19 -9 16 -9 12 -9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 15 -12 12 -12 10 -10 8 -8 6 -4 4 -1 3 4 3 9 3 14 3 18 5 22 6 25 8 26 9 28 9 28 9 27 9 25 8 25 7 22 5 17 2 13 0 7 -3 1 -7 -4 -11 -10 -15 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25041515,0,92,0,0,25.6533,128,[92 64 5 0 -9 -31 -10 -35 -11 -35 -12 -36 -12 -34 -11 -32 -10 -29 -8 -22 -7 -18 -5 -13 -4 -7 -3 -1 -3 5 -3 10 -4 16 -6 18 -7 20 -10 21 -12 21 -14 20 -15 17 -16 14 -15 11 -14 7 -11 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 8 -17 6 -15 3 -13 2 -10 1 -6 2 -2 3 2 4 6 7 10 9 14 12 16 16 18 18 20 20 20 21 20 21 19 21 19 19 19 18 17 15 14 10 11 5 7 0 4 -6 0 -11 -2 -17 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25041853,0,80,0,0,25.6942,128,[80 -128 4 0 31 2 34 2 36 2 36 2 35 2 33 2 29 2 23 1 18 0 13 0 7 -2 1 -3 -4 -5 -9 -8 -13 -11 -15 -13 -16 -16 -17 -18 -15 -20 -13 -21 -10 -21 -7 -21 -4 -18 -1 -16 1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -19 -2 -18 0 -16 0 -14 0 -10 -1 -7 -3 -3 -6 0 -9 4 -13 6 -17 9 -21 11 -24 12 -26 12 -28 12 -28 12 -27 12 -25 11 -25 12 -21 11 -15 9 -10 8 -4 7 3 6 10 5 17 3 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25086408,0,196,0,0,25.7351,128,[-60 -64 11 0 -12 -31 -14 -34 -14 -35 -15 -35 -14 -34 -13 -32 -12 -29 -10 -22 -8 -17 -7 -12 -5 -6 -4 0 -3 6 -3 12 -4 17 -5 19 -7 22 -9 22 -12 22 -14 20 -14 18 -15 14 -15 11 -13 7 -10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 11 -17 9 -16 6 -14 4 -11 3 -8 3 -3 3 1 4 6 6 10 8 15 11 18 14 20 16 22 18 23 20 23 19 23 19 21 17 22 17 19 13 16 9 13 5 8 0 4 -6 0 -12 -4 -17 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25091795,0,148,0,0,25.7764,128,[-108 -64 8 0 28 -7 31 -8 32 -9 32 -9 31 -8 29 -8 26 -7 19 -5 15 -5 10 -4 5 -3 -1 -4 -6 -4 -11 -5 -16 -7 -17 -8 -19 -11 -20 -13 -18 -15 -16 -16 -14 -16 -10 -16 -8 -15 -4 -13 -1 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -14 -8 -15 -6 -14 -5 -13 -4 -10 -3 -7 -4 -3 -4 1 -6 5 -9 9 -12 13 -14 15 -16 17 -18 18 -20 19 -19 19 -19 19 -18 18 -18 18 -14 16 -11 13 -6 10 -1 7 5 4 10 1 16 -3 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25122324,0,128,0,0,25.819,128,[-128 -128 7 0 1 -33 1 -36 1 -38 1 -38 1 -37 1 -35 1 -32 0 -25 0 -21 -1 -16 -1 -10 -2 -4 -4 2 -6 8 -9 12 -11 14 -14 16 -16 17 -19 16 -20 14 -21 12 -21 8 -19 6 -17 2 -14 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 2 -17 0 -15 -1 -12 -1 -9 -1 -5 1 -2 3 2 6 5 10 7 13 10 18 11 21 12 24 13 26 12 27 12 27 12 26 11 24 12 24 11 20 9 14 8 9 7 2 6 -4 4 -11 4 -19 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25203735,0,124,0,0,25.859,128,[124 64 7 0 28 1 32 1 33 1 34 1 33 1 31 0 28 0 22 0 17 -1 12 -1 7 -2 2 -2 -3 -4 -8 -6 -12 -8 -14 -10 -16 -13 -16 -15 -16 -17 -14 -19 -12 -19 -9 -19 -7 -18 -3 -15 0 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -17 0 -16 1 -14 1 -11 1 -8 -1 -5 -3 -2 -6 1 -10 4 -13 6 -18 8 -21 9 -23 10 -25 10 -26 10 -26 10 -26 10 -23 9 -23 10 -19 9 -14 8 -9 7 -3 6 3 6 9 4 16 3 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25346001,0,133,0,0,25.8994,128,[-123 -48 7 0 29 11 32 11 34 12 34 12 33 11 31 10 29 9 22 7 17 5 12 3 7 1 2 -2 -3 -5 -8 -9 -11 -12 -12 -16 -12 -19 -12 -21 -11 -23 -9 -23 -6 -23 -3 -22 0 -19 2 -16 4 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -19 4 -17 5 -14 5 -12 3 -9 1 -6 -2 -4 -6 -2 -10 1 -15 2 -20 3 -24 3 -27 3 -29 3 -30 3 -30 3 -29 3 -27 3 -27 4 -23 4 -18 5 -12 5 -6 6 1 6 8 7 15 8 ]"
"CSI_DATA,STA,72:91:97:B8:0A:6B,-23,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,25353891,0,124,0,0,25.9394,128,[124 64 7 0 -28 -10 -31 -10 -32 -10 -32 -10 -32 -9 -30 -9 -26 -8 -21 -6 -17 -5 -12 -3 -7 -1 -2 1 2 4 7 7 10 10 12 12 12 15 12 17 11 18 9 19 7 19 5 18 2 16 -1 13 -3 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 16 -6 14 -7 12 -6 9 -5 7 -3 5 1 2 4 1 8 -1 12 -2 17 -3 20 -3 23 -3 25 -3 26 -3 26 -3 25 -3 24 -3 24 -4 20 -4 15 -5 10 -6 4 -6 -2 -7 -8 -7 -14 -7 ]"
